Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Indian rupee   (INR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
07-Nov-16,110.0471,1.303101381,10.44932079,3.2443,1.3885,1.3383,654.87,6.7752,4209.4288205771645,24.424,6.7265,0.903995661,66.7301,3.812,104.44,1143.4,0.30255,4.2095,35.6857,18.6192,1.365747064,8.2295,0.3845,3.372,48.443,3.9132,3.64,63.9074,3.75,1.3885,13.45345,9.0048,0.9764,35.033,6.7401,3.6725,0.805347507,1,28.029
08-Nov-16,110.1248,1.298701299,10.40582726,3.2018,1.3902,1.3337,654.66,6.777,4211.493143036387,24.478,6.742,0.905961225,66.7073,3.814,104.45,1141.6,0.30275,4.206,35.6899,18.5089,1.363884343,8.2219,0.3845,3.359,48.545,3.9169,3.64,63.7364,3.75,1.3902,13.34315,9.0076,0.9766,34.96,6.7548,3.6725,0.806061583,1,28.017
09-Nov-16,110.363,1.316482359,10.43841336,3.2018,1.388,1.3408,651.32,6.7725,4213.557465495609,24.521,6.7517,0.907276356,66.7968,3.799,101.9,1137.5,0.30245,4.22,35.5872,19.925,1.354279523,8.2737,0.3845,3.376,48.626,3.9305,3.64,63.8928,3.75,1.388,13.42825,8.9788,0.9723,34.925,6.7586,3.6725,0.803826213,1,28.079
10-Nov-16,110.7178,1.305312622,10.64962726,3.2252,1.398,1.3475,650.95,6.7919,4215.62178795483,24.804,6.8301,0.917852226,66.4273,3.842,105.9,1145.8,0.3032,4.2515,35.5183,20.4812,1.370801919,8.3279,0.3845,3.4,48.674,3.9856,3.64,63.4161,3.75,1.398,13.8863,9.0448,0.9874,35.072,6.769,3.6725,0.805801773,1,28.293
11-Nov-16,110.7469,1.312680494,10.76426265,3.3098,1.41,1.3475,656.36,6.8148,4217.686110414053,24.802,6.8253,0.917094644,67.0292,3.844,106.7,1151.0,0.3032,4.2775,35.572,21.0511,1.390047262,8.3591,0.3845,3.408,48.666,3.9856,3.64,65.2167,3.75,1.41,14.3218,9.0848,0.9853,35.308,6.779,3.6725,0.792361634,1,28.504
14-Nov-16,111.2961,1.325205407,10.8577633,3.4371,1.4134,1.3582,663.23,6.835,4219.750432873275,25.08,6.9059,0.927902014,67.0292,3.852,107.5,1164.4,0.3037,4.33,35.7136,20.8729,1.411233418,8.4764,0.3845,3.415,48.908,4.0805,3.64,65.8591,3.75,1.4134,14.33605,9.1403,0.995,35.427,6.7608,3.6725,0.798084597,1,28.748
15-Nov-16,111.0911,1.32310135,10.77586207,3.444,1.413,1.3468,668.29,6.8559,4221.814755332497,25.106,6.9144,0.928936368,67.7173,3.844,107.9,1169.8,0.304,4.3355,35.7625,20.349,1.40193467,8.4392,0.3845,3.421,49.13,4.0837,3.64,65.5548,3.75,1.413,14.1937,9.0974,0.9973,35.381,6.7449,3.6725,0.804764204,1,28.611
16-Nov-16,111.0482,1.324152542,10.8577633,3.444,1.4138,1.3416,668.93,6.8702,4223.879077791719,25.257,6.954,0.934404784,67.7791,3.858,109.0,1168.8,0.30415,4.3485,35.8074,20.2884,1.411034288,8.4769,0.3845,3.411,49.18,4.138,3.64,64.5463,3.75,1.4138,14.36925,9.1814,1.0047,35.444,6.7389,3.6725,0.804699445,1,28.741
17-Nov-16,110.9755,1.337255951,10.83423619,3.4177,1.4165,1.3429,675.77,6.8685,4225.943400250941,25.257,6.944,0.933096949,67.9106,3.853,109.15,1167.2,0.3043,4.3885,35.8074,20.1898,1.409840688,8.4798,0.3845,3.411,49.219,4.1375,3.64,64.9154,3.75,1.4165,14.25595,9.1843,0.9997,35.426,6.7434,3.6725,0.800608462,1,28.886
18-Nov-16,110.9916,1.352447931,10.91703057,3.4046,1.4264,1.3519,674.38,6.8907,4228.007722710163,25.436,6.9996,0.940822279,68.0937,3.873,110.6,1174.4,0.3043,4.412,35.9002,20.4193,1.422070535,8.5651,0.3845,3.411,49.419,4.1968,3.64,65.1023,3.75,1.4264,14.47295,9.2703,1.0072,35.589,6.7448,3.6725,0.805379938,1,29.091
21-Nov-16,111.0302,1.365374113,10.83423619,3.3911,1.4279,1.3437,678.28,6.8962,4230.072045169385,25.424,6.9992,0.940645283,68.2575,3.867,110.93,1182.3,0.30485,4.4315,35.8921,20.4193,1.425313569,8.5451,0.3845,3.412,49.773,4.1748,3.64,64.358,3.75,1.4279,14.2228,9.2243,1.0094,35.542,6.7511,3.6725,0.807526144,1,28.994
22-Nov-16,110.9574,1.35171668,10.77586207,3.3511,1.4223,1.3444,675.39,6.8901,4232.136367628607,25.474,7.0075,0.941885655,68.2317,3.866,110.5,1183.6,0.30465,4.426,35.8892,20.5205,1.414227125,8.53,0.3845,3.416,49.867,4.1507,3.64,63.6282,3.75,1.4223,14.07815,9.2093,1.0095,35.463,6.7451,3.6725,0.80311609,1,28.981
23-Nov-16,111.1603,1.34643867,10.81081081,3.347,1.4268,1.347,674.37,6.8934,4234.20069008783,25.488,7.0174,0.943218261,68.4772,3.868,110.5,1175.5,0.30475,4.4445,35.8459,20.6901,1.416029453,8.5531,0.3845,3.423,49.806,4.1588,3.64,64.0087,3.75,1.4268,14.15105,9.2214,1.0101,35.509,6.762,3.6725,0.806646769,1,29.133
28-Nov-16,110.9341,1.3374348,10.72961373,3.4273,1.4228,1.3401,678.03,6.903,4236.265012547052,25.538,7.0258,0.944465433,68.7235,3.857,112.1,1178.9,0.3047,4.461,35.9377,20.5521,1.41723356,8.5803,0.3845,3.411,49.923,4.1521,3.64,64.9153,3.75,1.4228,13.8896,9.1819,1.0136,35.555,6.7712,3.6725,0.806256551,1,29.075
29-Nov-16,110.9629,1.3374348,10.76426265,3.399,1.4258,1.3435,675.91,6.8916,4238.329335006273,25.574,7.0339,0.945537065,68.6535,3.848,112.05,1170.3,0.30495,4.463,35.9439,20.6225,1.412628902,8.5822,0.3845,3.418,49.777,4.1827,3.64,64.9449,3.75,1.4258,14.0568,9.2049,1.0149,35.607,6.7476,3.6725,0.801603206,1,29.066
30-Nov-16,110.7464,1.337971635,10.76426265,3.4054,1.425,1.3426,675.48,6.8858,4240.393657465495,25.455,6.9961,0.94029149,68.526,3.839,112.39,1168.5,0.30495,4.466,35.9959,20.5155,1.400560224,8.4805,0.3845,3.409,49.777,4.1721,3.64,65.2382,3.75,1.425,14.0018,9.1607,1.0143,35.619,6.7147,3.6725,0.803083842,1,28.949
01-Dec-16,110.7416,1.349892009,10.77586207,3.3961,1.4307,1.3331,673.54,6.8941,4242.457979924718,25.465,7.0011,0.940999341,68.3734,3.833,114.4,1168.0,0.30515,4.468,35.9913,20.7488,1.411432604,8.434,0.3845,3.415,49.747,4.1987,3.64,63.6807,3.75,1.4307,13.9862,9.24,1.013,35.701,6.7311,3.6725,0.792330243,1,29.014
02-Dec-16,110.6742,1.349345567,10.78748652,3.4356,1.4246,1.3298,674.76,6.8791,4244.52230238394,25.426,6.991,0.939672994,68.3689,3.827,113.73,1172.6,0.30515,4.448,35.9354,20.6149,1.41023833,8.4439,0.3845,3.41,49.774,4.215,3.64,64.1528,3.75,1.4246,14.074,9.2144,1.0117,35.654,6.7208,3.6725,0.792393027,1,28.977
05-Dec-16,110.3661,1.341741581,10.67235859,3.4644,1.4254,1.3272,674.76,6.8886,4246.586624843162,25.276,6.9516,0.934404784,68.1703,3.817,113.8,1170.5,0.30515,4.4495,35.9657,20.5927,1.411631846,8.3947,0.3845,3.418,49.721,4.2213,3.64,63.9242,3.75,1.4254,13.8497,9.1924,1.0098,35.654,6.7399,3.6725,0.785422557,1,28.873
06-Dec-16,110.2891,1.340662287,10.59322034,3.4592,1.42,1.3281,674.76,6.8752,4248.650947302384,25.191,6.9298,0.931619154,68.0322,3.809,113.68,1173.8,0.3046,4.444,35.9657,20.3863,1.398405817,8.3662,0.3845,3.415,49.709,4.1825,3.64,63.8741,3.75,1.42,13.62315,9.1181,1.0087,35.619,6.7512,3.6725,0.784067743,1,28.731
07-Dec-16,110.3276,1.34589502,10.55966209,3.4348,1.42,1.3252,662.05,6.8907,4250.715269761606,25.195,6.9318,0.931966449,67.8707,3.802,114.25,1169.5,0.3048,4.436,35.9463,20.2967,1.40390285,8.3791,0.3845,3.405,49.61,4.1268,3.64,63.9114,3.75,1.42,13.5431,9.1138,1.0102,35.66,6.745,3.6725,0.794060428,1,28.534
08-Dec-16,110.5394,1.33386688,10.60445387,3.3889,1.4157,1.3221,662.05,6.8802,4252.779592220828,25.134,6.9123,0.929195317,67.4325,3.787,113.4,1169.4,0.3048,4.429,35.8836,20.4162,1.388310426,8.3762,0.3845,3.405,49.7,4.1107,3.64,63.3901,3.75,1.4157,13.57985,9.0655,1.007,35.617,6.7588,3.6725,0.788674632,1,28.7
09-Dec-16,110.8282,1.340662287,10.69518717,3.4002,1.4248,1.3164,656.07,6.9,4254.84391468005,25.588,7.0432,0.947059381,67.584,3.818,114.45,1159.1,0.3048,4.4245,35.8848,20.3305,1.393728223,8.5051,0.3845,3.399,49.649,4.1772,3.64,63.3028,3.75,1.4248,13.7498,9.146,1.0185,35.651,6.7707,3.6725,0.793682289,1,28.918
12-Dec-16,110.9149,1.341741581,10.66098081,3.3852,1.4308,1.314,653.55,6.9138,4256.908237139272,25.511,7.0188,0.943752359,67.584,3.822,115.5,1166.2,0.3054,4.4245,35.9098,20.3305,1.403508772,8.4464,0.3845,3.399,49.779,4.209,3.64,61.5804,3.75,1.4308,13.7087,9.1888,1.0145,35.651,6.7739,3.6725,0.79151496,1,28.918
13-Dec-16,110.7271,1.33457894,10.63829787,3.3691,1.4244,1.312,649.4,6.9005,4258.972559598495,25.461,7.0094,0.942507069,67.4867,3.81,115.18,1170.2,0.30515,4.4245,35.8934,20.2567,1.389081817,8.435,0.3845,3.396,49.823,4.1905,3.64,61.069,3.75,1.4244,13.6671,9.1596,1.0134,35.584,6.7792,3.6725,0.78699878,1,28.633
14-Dec-16,110.6212,1.334757074,10.62699256,3.3334,1.4257,1.3123,650.25,6.9045,4261.036882057717,25.386,6.986,0.93949643,67.5604,3.802,115.17,1165.5,0.30515,4.4425,35.8826,20.2226,1.389081817,8.4764,0.3845,3.391,49.823,4.1768,3.64,60.8079,3.75,1.4257,13.68985,9.1664,1.01,35.584,6.7767,3.6725,0.790545081,1,28.43
15-Dec-16,111.3899,1.347527287,10.82251082,3.3097,1.437,1.3397,654.94,6.9347,4263.101204516938,25.932,7.136,0.959785008,67.7994,3.843,117.65,1168.3,0.3058,4.4645,35.8668,20.5973,1.411233418,8.6374,0.3845,3.403,49.802,4.2329,3.64,61.6368,3.75,1.437,14.0145,9.2906,1.0313,35.715,6.7519,3.6725,0.801089482,1,28.7
16-Dec-16,111.2323,1.358326542,10.78748652,3.3824,1.4435,1.3338,654.94,6.9488,4265.16552697616,25.882,7.1214,0.957946163,67.7777,3.85,118.2,1180.1,0.3058,4.4755,35.9184,20.428,1.423284942,8.6812,0.3845,3.398,49.802,4.2296,3.64,61.7515,3.75,1.4435,14.0145,9.3856,1.0288,35.778,6.7389,3.6725,0.804537592,1,28.688
19-Dec-16,111.3451,1.371177842,10.83423619,3.3706,1.4466,1.3397,670.16,6.9456,4267.229849435383,25.926,7.1333,0.959508732,67.7262,3.867,117.33,1183.4,0.30605,4.4795,35.9962,20.4098,1.434308663,8.6821,0.3845,3.403,49.902,4.2255,3.64,61.7931,3.75,1.4466,14.1423,9.3391,1.0269,35.844,6.7455,3.6725,0.805412371,1,28.726
20-Dec-16,111.4939,1.378549766,10.8577633,3.3772,1.4481,1.3378,677.11,6.9507,4269.294171894605,26.068,7.1732,0.964878425,67.8954,3.856,117.24,1186.4,0.30615,4.4795,35.9965,20.43,1.443418014,8.717,0.3845,3.401,49.93,4.2493,3.64,61.7967,3.75,1.4481,14.09365,9.3754,1.0299,35.912,6.7509,3.6725,0.810077362,1,28.663
21-Dec-16,111.2539,1.377410468,10.78748652,3.358,1.4439,1.3401,676.09,6.9499,4271.358494353827,25.927,7.1339,0.959600806,67.8724,3.83,117.93,1191.2,0.30615,4.4795,35.9638,20.4921,1.444460494,8.6614,0.3845,3.394,49.984,4.2484,3.64,61.1092,3.75,1.4439,13.92825,9.3256,1.0265,36.022,6.7524,3.6725,0.808603542,1,28.52
22-Dec-16,111.188,1.382170007,10.83423619,3.3291,1.4464,1.3468,672.24,6.9466,4273.422816813049,25.869,7.1182,0.957487553,67.9136,3.817,117.55,1194.2,0.30615,4.4745,35.9384,20.7179,1.447387466,8.7107,0.3845,3.393,49.984,4.2222,3.64,60.8641,3.75,1.4464,14.05315,9.213,1.0253,36.017,6.7586,3.6725,0.810569831,1,28.502
23-Dec-16,111.069,1.387925052,10.82251082,3.3296,1.4466,1.3535,674.96,6.9496,4275.487139272271,25.865,7.1168,0.957304231,67.9117,3.819,117.55,1198.0,0.30615,4.4795,35.9893,20.6271,1.448016218,8.7046,0.3845,3.393,49.975,4.2199,3.64,60.8528,3.75,1.4466,13.99515,9.2272,1.0254,36.009,6.7716,3.6725,0.815993472,1,28.502
27-Dec-16,110.9921,1.387925052,10.82251082,3.2695,1.4486,1.3535,672.69,6.9498,4277.551461731493,25.866,7.1184,0.957395883,67.9117,3.85,117.38,1199.4,0.30615,4.4785,35.9448,20.7052,1.448016218,8.7198,0.3845,3.379,49.908,4.212,3.64,60.8587,3.75,1.4486,13.99515,9.2181,1.0286,36.009,6.7489,3.6725,0.815993472,1,28.898
28-Dec-16,110.9481,1.388503194,10.78748652,3.277,1.4493,1.3556,673.73,6.9548,4279.615784190715,26.0,7.1484,0.961446015,68.225,3.855,117.6,1205.3,0.30615,4.4815,35.9705,20.7314,1.449275362,8.7277,0.3845,3.361,49.812,4.226,3.64,60.6669,3.75,1.4493,13.8828,9.2206,1.03,36.029,6.7489,3.6725,0.817527796,1,29.03
29-Dec-16,110.7425,1.387925052,10.68376068,3.2768,1.4499,1.3488,673.06,6.9544,4281.680106649937,25.849,7.1116,0.956663159,68.1241,3.844,116.75,1207.6,0.30605,4.4845,36.0218,20.664,1.445086705,8.6825,0.3845,3.352,49.813,4.2161,3.64,60.273,3.75,1.4499,13.66645,9.1611,1.024,35.979,6.7641,3.6725,0.815993472,1,29.284
30-Dec-16,110.5274,1.381978994,10.68376068,3.2585,1.4463,1.3427,667.29,6.9498,4283.74442910916,26.068,7.0528,0.948676596,67.9547,3.845,116.8,1208.5,0.30605,4.486,36.0101,20.664,1.435132032,8.62,0.3845,3.352,49.813,4.1793,3.64,60.6569,3.75,1.4463,13.68445,9.0971,1.0178,35.82,6.7545,3.6725,0.812875955,1,29.284
03-Jan-17,111.0628,1.382361073,10.68376068,3.2723,1.4473,1.3438,669.47,6.9552,4285.808751568381,26.017,7.1585,0.962927299,68.0864,3.86,116.8,1207.8,0.306,4.4925,35.9918,20.852,1.435132032,8.6676,0.3845,3.376,49.769,4.2271,3.64,60.6569,3.75,1.4473,13.7716,9.1436,1.0295,35.82,6.7459,3.6725,0.813702754,1,28.517
04-Jan-17,110.8238,1.38121547,10.66098081,3.2626,1.4489,1.3293,673.36,6.9541,4287.873074027603,25.889,7.123,0.958129731,68.1791,3.857,117.93,1206.2,0.30635,4.4995,35.987,21.3799,1.450116009,8.6141,0.3845,3.388,49.788,4.2037,3.64,60.6569,3.75,1.4489,13.64235,9.151,1.0269,35.893,6.7428,3.6725,0.814100216,1,28.599
05-Jan-17,110.3887,1.369487812,10.66098081,3.2327,1.4378,1.3216,671.78,6.8778,4289.9373964868255,25.714,7.0794,0.952290258,67.7884,3.853,116.6,1206.7,0.30585,4.4875,35.9852,21.3661,1.429183936,8.5911,0.3845,3.369,49.732,4.1667,3.64,60.6569,3.75,1.4378,13.668,9.0697,1.0206,35.753,6.7452,3.6725,0.812644752,1,28.582
06-Jan-17,110.1735,1.366493577,10.62699256,3.2123,1.4316,1.3216,666.41,6.9225,4292.001718946048,25.516,7.0208,0.944376239,67.7884,3.843,115.7,1191.6,0.30585,4.4725,36.0158,21.3144,1.425719989,8.4869,0.3845,3.371,49.531,4.1667,3.64,60.6569,3.75,1.4316,13.667,9.0697,1.0118,35.715,6.7494,3.6725,0.808603542,1,28.582
09-Jan-17,110.4461,1.367989056,10.67235859,3.2051,1.441,1.3222,665.29,6.9333,4294.06604140527,25.697,7.0691,0.950931913,68.1863,3.849,115.7,1189.1,0.30595,4.4785,35.9741,21.3219,1.435338022,8.5767,0.3845,3.379,49.466,4.1592,3.64,59.8961,3.75,1.441,13.667,9.0677,1.0181,35.772,6.7321,3.6725,0.821962847,1,28.642
10-Jan-17,110.3265,1.356116084,10.66098081,3.2091,1.4327,1.3208,665.29,6.9259,4296.130363864492,25.571,7.035,0.946342387,68.0641,3.845,115.99,1205.5,0.30555,4.4745,35.9532,21.6168,1.42612664,8.5881,0.3845,3.387,49.616,4.127,3.64,59.9533,3.75,1.4327,13.6988,9.0176,1.014,35.606,6.7504,3.6725,0.823519723,1,28.664
11-Jan-17,110.6134,1.354829969,10.70663812,3.1912,1.4354,1.3232,665.29,6.9264,4298.1946863237135,25.721,7.0778,0.952108921,68.2276,3.852,116.0,1198.7,0.3058,4.475,35.9879,21.9076,1.433486239,8.6292,0.3845,3.391,49.548,4.1465,3.64,60.1614,3.75,1.4354,13.77195,9.0682,1.0203,35.573,6.7691,3.6725,0.824708259,1,28.749
12-Jan-17,109.8818,1.340123291,10.55966209,3.2148,1.4276,1.313,671.69,6.9105,4300.259008782936,25.3,6.9615,0.936417268,68.0858,3.825,115.05,1198.7,0.30545,4.4625,35.9383,21.7204,1.417836382,8.4863,0.3845,3.363,49.564,4.1103,3.64,59.4978,3.75,1.4276,13.45535,8.9559,1.0079,35.355,6.7632,3.6725,0.814000814,1,28.651
13-Jan-17,109.9679,1.336005344,10.57082452,3.1655,1.428,1.3135,663.01,6.8931,4302.323331242158,25.347,6.974,0.937998312,68.231,3.818,114.99,1198.7,0.30545,4.4635,35.9298,21.633,1.406865504,8.4964,0.3845,3.363,49.53,4.1084,3.64,59.37,3.75,1.428,13.5254,8.9308,1.0078,35.418,6.7626,3.6725,0.820950661,1,28.651
17-Jan-17,109.7719,1.333333333,10.54852321,3.2228,1.4284,1.306,661.38,6.8807,4304.38765370138,25.291,6.9603,0.935979034,68.0509,3.817,114.12,1180.5,0.3054,4.467,35.8688,21.5738,1.408252359,8.4575,0.3845,3.349,49.849,4.0989,3.64,59.4015,3.75,1.4284,13.46505,8.9058,1.0012,35.386,6.7384,3.6725,0.818196694,1,28.636
18-Jan-17,109.8723,1.324152542,10.58201058,3.2094,1.419,1.3177,657.85,6.8451,4306.4519761606025,25.335,6.9731,0.937734434,67.9364,3.81,113.05,1180.9,0.305,4.4455,35.8355,21.8514,1.387732445,8.4706,0.3845,3.349,49.931,4.087,3.64,59.183,3.75,1.419,13.5895,8.8962,1.0018,35.27,6.7341,3.6725,0.814067079,1,28.618
19-Jan-17,110.0779,1.329433661,10.59322034,3.2205,1.4274,1.3329,657.85,6.8707,4308.516298619825,25.329,6.9704,0.937382827,68.1766,3.81,114.8,1180.9,0.30535,4.4455,35.8175,21.8514,1.404297149,8.4545,0.3845,3.349,49.76,4.1014,3.64,59.3521,3.75,1.4274,13.6004,8.9411,1.0063,35.401,6.7327,3.6725,0.811227387,1,28.618
23-Jan-17,109.6237,1.322401481,10.54852321,3.1912,1.4196,1.3289,659.49,6.8575,4310.580621079046,25.22,6.94,0.933271115,68.0843,3.798,113.88,1172.5,0.30495,4.44,35.7404,21.4512,1.404297149,8.3938,0.3845,3.286,49.907,4.076,3.64,59.5034,3.75,1.4196,13.52255,8.8444,0.9989,35.293,6.7607,3.6725,0.804278763,1,28.405
24-Jan-17,109.4898,1.319957761,10.48218029,3.1603,1.417,1.3152,652.92,6.8557,4312.644943538268,25.141,6.9186,0.930405657,68.157,3.787,112.78,1166.7,0.3053,4.435,35.7182,21.3692,1.38102472,8.3344,0.3845,3.281,49.848,4.0708,3.64,59.2168,3.75,1.417,13.34915,8.8354,0.9999,35.219,6.7639,3.6725,0.802890405,1,28.297
25-Jan-17,109.528,1.325732467,10.44932079,3.1643,1.4204,1.3075,653.84,6.8787,4314.709265997491,25.144,6.9223,0.930838686,68.1556,3.786,113.5,1163.6,0.3049,4.4385,35.679,21.3439,1.378549766,8.3266,0.3845,3.275,49.81,4.0585,3.64,59.1489,3.75,1.4204,13.24615,8.8459,0.9985,35.256,6.7666,3.6725,0.794975753,1,28.412
26-Jan-17,109.705,1.325732467,10.49317943,3.1679,1.4142,1.3104,650.98,6.8803,4316.773588456713,25.252,6.9502,0.934579439,68.1556,3.783,113.36,1166.2,0.30475,4.4355,35.6333,21.2024,1.370801919,8.3379,0.3845,3.299,49.846,4.059,3.64,59.6356,3.75,1.4142,13.34625,8.8192,0.9977,35.212,6.7731,3.6725,0.794155019,1,28.308
27-Jan-17,109.748,1.32837407,10.55966209,3.1798,1.4259,1.3108,648.31,6.8803,4318.837910915935,25.297,6.9627,0.936241925,68.2043,3.798,115.0,1166.2,0.30475,4.4295,35.6071,21.0212,1.38026225,8.3503,0.3845,3.299,49.695,4.0595,3.64,60.3196,3.75,1.4259,13.34395,8.8516,0.9996,35.311,6.7662,3.6725,0.797861731,1,28.308
30-Jan-17,109.9919,1.324152542,10.59322034,3.159,1.4259,1.3093,649.92,6.8803,4320.902233375157,25.421,6.9967,0.940733772,68.0426,3.785,114.4,1166.2,0.305,4.4295,35.6019,20.7588,1.375705049,8.3498,0.3845,3.287,49.883,4.0472,3.64,60.1618,3.75,1.4259,13.6245,8.8389,1.0018,35.259,6.7531,3.6725,0.798785846,1,28.282
31-Jan-17,109.6906,1.321527686,10.50420168,3.131,1.4196,1.303,648.87,6.8803,4322.966555834379,25.12,6.9152,0.929800093,67.8125,3.769,113.6,1157.8,0.305,4.4295,35.6414,20.7908,1.373437715,8.2641,0.3845,3.282,49.814,4.0446,3.64,60.0851,3.75,1.4196,13.4515,8.8149,0.9929,35.193,6.7447,3.6725,0.802471613,1,28.185
01-Feb-17,109.4372,1.321702353,10.50420168,3.1264,1.4136,1.3089,646.19,6.8803,4325.030878293601,25.074,6.8925,0.926784059,67.6458,3.768,113.0,1165.5,0.3047,4.4295,35.6414,20.7752,1.37136588,8.2326,0.3845,3.269,49.757,4.0071,3.64,60.3099,3.75,1.4136,13.4515,8.7316,0.9895,35.142,6.7483,3.6725,0.79057633,1,28.236
02-Feb-17,109.136,1.309243257,10.48218029,3.1473,1.4111,1.3019,646.97,6.8803,4327.095200752823,24.992,6.8818,0.925240563,67.448,3.762,112.5,1155.2,0.3047,4.438,35.629,20.5757,1.369863014,8.1953,0.3845,3.255,49.783,3.9835,3.64,59.9858,3.75,1.4111,13.40045,8.7192,0.9879,35.092,6.7417,3.6725,0.78939059,1,28.337
03-Feb-17,109.528,1.30667712,10.50420168,3.119,1.4132,1.3004,643.18,6.8697,4329.159523212045,25.155,6.9245,0.93101201,67.3825,3.76,113.0,1149.2,0.3047,4.4255,35.6157,20.3439,1.372495196,8.2458,0.3845,3.255,49.783,4.0014,3.64,59.3137,3.75,1.4132,14.499,8.7607,0.997,35.094,6.7399,3.6725,0.800897005,1,28.43
06-Feb-17,109.5759,1.304631442,10.44932079,3.1235,1.4074,1.3117,641.8,6.8637,4331.223845671268,25.219,6.9429,0.933532487,67.1958,3.747,112.55,1146.8,0.3047,4.4225,35.5885,20.3439,1.372495196,8.258,0.3845,3.274,49.801,3.9892,3.64,58.7121,3.75,1.4074,13.2847,8.7867,0.9947,35.03,6.7549,3.6725,0.801506833,1,28.362
07-Feb-17,109.8245,1.303611002,10.51524711,3.1173,1.4138,1.3167,639.35,6.8765,4333.28816813049,25.306,6.9652,0.93676815,67.3692,3.753,111.85,1137.7,0.30485,4.436,35.5193,20.637,1.368550705,8.3221,0.3845,3.291,49.729,4.028,3.64,59.1933,3.75,1.4138,13.42385,8.8757,0.9994,35.03,6.7552,3.6725,0.807884957,1,28.439
08-Feb-17,109.7289,1.310272537,10.50420168,3.1298,1.4169,1.3157,646.06,6.8842,4335.352490589711,25.333,6.9707,0.937646507,67.3058,3.754,112.4,1142.1,0.30495,4.44,35.4975,20.4994,1.368738024,8.3296,0.3845,3.287,49.671,4.0521,3.64,59.5129,3.75,1.4169,13.4286,8.8881,0.9993,35.045,6.7591,3.6725,0.800640512,1,28.643
09-Feb-17,109.7002,1.31147541,10.50420168,3.1248,1.4163,1.3141,646.58,6.8635,4337.416813048933,25.268,6.9535,0.935278713,67.0123,3.749,112.18,1145.4,0.30495,4.44,35.4975,20.4163,1.381978994,8.3109,0.3845,3.272,49.823,4.0332,3.64,59.0235,3.75,1.4163,13.4229,8.848,0.9989,35.014,6.7606,3.6725,0.796431985,1,28.575
10-Feb-17,109.9871,1.308044474,10.50420168,3.1179,1.4212,1.3074,642.62,6.8799,4339.481135508156,25.422,6.9944,0.940822279,66.9367,3.747,113.7,1145.7,0.30495,4.4455,35.4813,20.3535,1.391788448,8.3794,0.3845,3.272,49.888,4.0435,3.64,58.8457,3.75,1.4212,13.3343,8.9164,1.0024,35.066,6.7753,3.6725,0.803148341,1,28.575
13-Feb-17,109.9871,1.304631442,10.50420168,3.1149,1.4241,1.3071,642.62,6.8797,4341.545457967378,25.421,6.9959,0.940822279,66.9663,3.748,113.9,1151.4,0.3053,4.4455,35.4708,20.328,1.390433815,8.375,0.3845,3.262,49.917,4.0496,3.64,58.0619,3.75,1.4241,13.3394,8.9021,1.0028,35.066,6.7269,3.6725,0.798212005,1,28.57
14-Feb-17,110.0109,1.302422506,10.41666667,3.1169,1.4206,1.3093,642.4,6.8717,4343.6097804266,25.437,6.9998,0.941353667,66.9439,3.746,113.67,1151.9,0.3053,4.4495,35.4689,20.3507,1.39256371,8.3583,0.3845,3.263,49.925,4.0525,3.64,57.7388,3.75,1.4206,13.13595,8.9096,1.0035,35.012,6.7516,3.6725,0.802342841,1,28.43
15-Feb-17,110.4031,1.303611002,10.41666667,3.0998,1.4193,1.3084,642.4,6.8682,4345.674102885821,25.437,7.0436,0.947418285,66.9193,3.747,114.33,1144.5,0.3055,4.45,35.5066,20.3254,1.397624039,8.3868,0.3845,3.263,49.894,4.0752,3.64,56.7719,3.75,1.4193,13.0281,8.9424,1.0091,35.018,6.7488,3.6725,0.804828974,1,28.386
16-Feb-17,109.8818,1.296512382,10.3626943,3.0773,1.4194,1.3084,639.93,6.8618,4347.738425345044,25.36,6.9791,0.938790837,66.9468,3.716,113.85,1141.6,0.30535,4.457,35.5347,20.3254,1.381978994,8.3261,0.3845,3.263,49.894,4.0567,3.64,57.1507,3.75,1.4194,12.9674,8.9046,1.0009,34.998,6.7488,3.6725,0.800384184,1,28.295
